code,name,price,pct_change,turnover,amount,pe,market_cap,score
000938,紫光股份,25.35,-2.199,3.18963,2318413716,43.017,7250302,39.78226
300856,科思股份,12.01,4.799,2.68913,144550717,52.884,571300,39.77526
300980,祥源新材,25.88,-0.919,8.74089,224718519,69.946,357313,39.72478
603290,斯达半导,111.45,1.401,2.76022,741377569,65.947,2668932,39.72344
300444,双杰电气,12.46,0.161,4.61552,357422407,53.661,1002557,39.71404
002536,飞龙股份,40.46,-1.796,5.00375,1123166323,73.377,2325584,39.6195
002487,大金重工,58.48,-1.945,2.71746,999723968,33.803,4314420,39.59992
002429,兆驰股份,10.66,-1.296,1.73245,838230962,36.759,4825719,39.5769
301599,理奇智能,45.95,-1.289,9.2151,230520565,61.267,1983202,39.563199999999995
603019,中科曙光,81.37,-1.608,2.18494,2598724250,54.611,11905373,39.54588
601179,中国西电,13.46,-1.32,1.74578,1208677746,54.34,6899438,39.53156
601369,陕鼓动力,9.0,4.167,1.00813,152359209,20.586,1551127,39.51726
600098,广州发展,6.96,-0.996,1.25121,302780507,10.504,2440082,39.51442
600488,津药药业,5.08,-2.868,9.00774,512780453,78.154,554678,39.41148
603659,璞泰来,27.23,-1.018,1.21071,710460211,24.313,5837561,39.367419999999996
300041,回天新材,13.34,-2.699,6.05401,438378677,33.526,746286,39.01102
000957,中通客车,10.23,1.589,2.11424,127139983,15.824,606541,38.99548
002170,芭田股份,11.08,1.651,2.01436,175591621,11.739,1075150,38.981719999999996
001359,平安电工,97.4,1.564,4.6036,205546737,74.774,1806801,38.8992
300938,信测标准,37.88,0.212,4.11245,459907233,44.299,1291185,38.8609
002049,紫光国微,71.42,-2.164,2.64422,1609137030,41.837,6068045,38.79644
600483,福能股份,11.71,-1.181,1.12965,365757802,11.047,3255541,38.716300000000004
603596,伯特利,26.3,-1.572,1.68111,398497997,12.176,2360792,38.64622
601069,西部黄金,24.95,1.837,1.54708,340370004,48.362,2272943,38.60516
605058,澳弘电子,36.35,2.193,3.46121,177358991,33.972,519529,38.501419999999996
300861,美畅股份,18.46,0.272,3.8418,297563580,50.798,1240217,38.4996
300693,盛弘股份,42.62,-3.465,4.40859,508914331,27.882,1333136,38.42218
002034,旺能环境,16.7,-2.339,2.69055,234769026,9.882,862891,38.3641
300618,寒锐钴业,34.9,0.896,2.80842,266316219,42.561,1080843,38.30484
002600,领益智造,13.63,-1.942,2.04732,2010372176,41.303,9961075,38.268640000000005
002821,凯莱英,113.61,0.185,1.35483,490218134,35.953,4099901,38.26466
301310,鑫宏业,30.96,0.422,5.99551,111761460,31.728,591208,38.25702
002249,大洋电机,7.85,-2.12,2.30536,335377144,17.841,1935617,38.25072
001210,金房能源,24.87,-2.279,18.8428,609498132,29.013,545990,38.163
002074,国轩高科,28.35,-1.494,1.31751,651483803,21.477,5143317,38.15302
300545,联得装备,34.6,-3.675,9.58303,400246621,56.721,641696,38.14106
300201,海伦哲,17.29,-2.316,5.04007,865929715,55.293,1744636,38.13214
000830,鲁西化工,12.33,0.0,1.56567,365149413,25.903,2348025,38.13134
002516,旷达科技,5.92,0.852,2.77927,242314958,45.538,870736,38.11454
300773,拉卡拉,21.83,-2.545,2.79665,450061087,14.457,1695460,37.9583
301031,中熔电气,112.5,-3.483,4.19155,544628925,27.174,1644236,37.9341
002582,好想你,9.32,0.0,3.95109,125641294,4.66,417264,37.90218
300442,润泽科技,74.02,-3.745,2.05337,2494729261,24.673,12097411,37.87174
600456,宝钛股份,28.6,-0.105,1.59126,216801359,34.084,1366444,37.86752
300207,欣旺达,19.13,-2.298,2.31011,761443997,32.983,3534196,37.72622
002106,莱宝高科,12.59,-4.693,5.8615,524332426,36.251,888623,37.644000000000005
300450,先导智能,41.77,-2.407,2.4213,1583355662,41.356,6993223,37.6216
000404,长虹华意,7.76,0.388,3.21775,170111356,10.867,540093,37.5995
600982,宁波能源,5.56,0.542,2.98594,184390071,18.67,621401,37.59788
600862,中航高科,17.15,0.117,1.11214,262771703,23.176,2389079,37.57528
301291,明阳电气,42.49,-1.415,3.3673,237471366,22.601,1335306,37.489599999999996
300163,先锋新材,6.33,-2.164,6.97347,201182868,42.944,300042,37.45494
301683,慧谷新材,122.72,-1.572,8.57608,150441366,28.082,774564,37.43616
002706,良信股份,11.49,-0.606,4.61852,488235048,45.96,1290471,37.41904
300774,倍杰特,12.78,3.065,6.56963,162437883,63.9,522400,37.33426
300748,金力永磁,29.24,-0.578,2.00437,663941248,56.231,4022223,37.27474
301069,凯盛新材,21.3,1.429,3.97637,358666223,69.79,965261,37.23974
002150,正泰电源,25.06,-1.494,3.35281,302017331,32.128,904337,37.22362
002179,中航光电,36.5,-1.776,1.25594,960551548,35.651,7728611,37.18388
300304,云意电气,15.5,-4.025,4.57906,613249380,28.704,1361123,37.08312
603093,南华期货,18.07,-0.66,2.02163,224825818,22.588,1296929,37.06326
603181,皇马科技,14.42,1.335,1.5062,128590644,18.974,848905,37.0174
002966,苏州银行,8.15,-1.689,1.02337,368038903,7.149,3643590,36.97974
601609,金田股份,11.41,-2.811,2.70323,542596765,22.82,1972376,36.97346
601101,XD昊华能,12.31,-0.646,1.94953,347127279,34.194,1772637,36.96106
002997,瑞鹄模具,26.71,0.983,1.99945,110752646,14.283,559097,36.947900000000004
300547,川环科技,32.07,-1.746,3.58421,204763350,33.987,695618,36.93042
002558,巨人网络,23.65,-2.273,1.85036,834929077,25.16,4494829,36.88172
002674,兴业科技,15.81,3.064,3.82942,175441968,46.053,467266,36.85084
000968,蓝焰控股,7.07,2.02,2.8871,197002049,20.2,684024,36.8342
605168,三人行,46.02,0.393,2.79807,271879730,51.133,970180,36.77514
002126,银轮股份,46.81,-0.341,1.37961,512538988,40.704,3963899,36.73622
301222,浙江恒威,34.03,-1.959,6.2885,226067606,41.0,477571,36.7
002498,汉缆股份,7.25,-0.821,2.07892,500578828,43.57,2411927,36.69484
600699,均胜电子,23.53,-2.769,2.48667,800941641,24.768,3648963,36.66634
603269,海鸥股份,21.22,-1.348,5.34911,352730416,55.842,655171,36.654219999999995
300759,康龙化成,21.72,-2.513,2.08621,642740172,23.001,3990580,36.63342
000935,四川双马,26.3,2.935,1.41044,281902455,67.436,2007848,36.625879999999995
301195,北路智控,35.23,-0.452,6.47259,199609540,30.635,465282,36.58918
605088,冠盛股份,33.5,2.603,1.87267,123501041,21.474,679132,36.55434
600480,凌云股份,9.58,-2.444,1.8939,219579615,13.884,1170894,36.455799999999996
002545,东方铁塔,19.41,-0.665,1.68337,367103692,20.019,2414725,36.37174
002457,青龙管业,11.77,-4.927,8.04896,318574100,30.179,392514,36.316919999999996
603538,美诺华,36.99,-3.922,8.99472,804579904,77.063,898139,36.22344
002051,中工国际,11.7,-2.743,4.70723,680135882,46.8,1434985,36.18546
000582,北部湾港,11.21,-2.691,2.10132,510896019,25.191,2821652,36.129639999999995
301078,孩子王,7.47,-1.321,2.51243,233195990,31.4,944689,36.061859999999996
600499,科达制造,14.9,-0.334,1.02518,294196283,21.408,2857606,36.04836
600312,平高电气,18.15,-0.439,1.17953,289630608,21.992,2462812,36.04206
301568,思泰克,84.25,-2.691,10.4459,420888324,77.429,869952,36.0352
300896,爱美客,92.54,-0.74,1.60068,300643246,21.621,2800187,35.98136
300251,光线传媒,10.99,-4.268,1.88111,578400412,19.281,3224014,35.95822
600884,杉杉股份,13.1,0.153,2.72805,654989600,62.381,2946731,35.915099999999995
603726,朗迪集团,25.79,1.696,2.88556,136370338,26.865,478794,35.859120000000004
601058,赛轮轮胎,12.18,-4.019,1.44722,580028712,11.278,4004906,35.83744
603809,豪能股份,10.42,-1.139,2.09429,202229268,32.4,958941,35.77158
600546,山煤国际,13.03,-0.686,1.40267,365369259,22.085,2583140,35.74734
301603,乔锋智能,122.39,-2.757,6.98301,323919791,42.058,1477982,35.69502
300012,华测检测,13.88,-0.644,1.3059,257361829,22.848,2335766,35.6798
600580,卧龙电驱,34.83,-3.277,2.73318,1489231777,48.154,5440855,35.63536
002906,华阳集团,25.03,-2.984,2.28728,297958608,16.799,1313872,35.62256
601699,潞安环能,17.83,-0.669,1.30024,693095651,48.189,5333683,35.59348
000680,山推股份,10.15,-3.7,3.30074,433491339,12.54,1522645,35.50148
300809,华辰装备,31.05,-4.344,6.68585,316726310,38.813,787239,35.3397
002925,盈趣科技,21.08,-1.033,1.6859,259693219,27.377,1626678,35.272800000000004
000155,川能动力,13.05,0.694,1.57289,379120702,48.333,2409250,35.227779999999996
002130,沃尔核材,18.66,-3.566,2.93325,631013808,20.283,2612190,35.1685
001237,惠康科技,60.89,-2.42,11.309,239629775,,903312,35.122
600143,金发科技,15.43,-2.711,1.62676,662767120,34.604,4124899,35.12052
002083,孚日股份,9.01,0.446,1.88248,160281098,19.17,852922,35.102959999999996
000417,合百集团,7.03,-4.354,6.57485,363132519,34.226,548259,35.0877
001283,豪鹏科技,46.94,-0.509,3.27188,158601442,19.004,608718,35.01676
002979,雷赛智能,51.11,-2.685,6.52775,743516903,70.986,1609792,35.0005
002334,英威腾,8.26,-4.065,6.07365,372776453,31.904,679584,34.9523
605123,派克新材,94.5,-0.232,2.75351,312763567,45.372,1145065,34.81102
301591,肯特股份,45.69,-0.175,17.393,355585240,58.577,499648,34.689
002832,比音勒芬,20.39,-2.487,3.56931,281468389,21.24,1163672,34.677620000000005
002255,海陆重工,8.93,0.224,2.00217,114281263,17.789,741977,34.676339999999996
600970,XD中材国,8.33,-2.459,1.01837,222000319,7.642,2183970,34.65974
002015,协鑫能科,17.73,-4.058,5.91623,1709443626,69.366,2878155,34.65846
000880,潍柴重机,24.0,-2.952,6.75159,369241145,46.154,1113237,34.64718
002463,沪电股份,126.91,-2.825,4.05097,9904672212,63.854,24422098,34.62694
002928,华夏航空,6.56,-3.529,2.60516,216190474,13.35,838526,34.62332
600623,华谊集团,8.37,2.448,1.13724,177471290,32.192,1776810,34.61848
601865,福莱特,10.85,-0.913,1.17712,241421563,25.833,2542025,34.61524
002920,德赛西威,85.48,-4.566,1.65152,851097489,19.651,5101526,34.60504
002406,远东传动,7.21,-4.122,5.94567,260375881,34.333,526492,34.52534
600969,郴电国际,9.55,2.358,3.72555,130458671,46.292,353398,34.5251
301631,壹连科技,75.23,0.24,4.37827,143394335,23.436,962797,34.47654
002043,兔 宝 宝,11.55,-3.67,2.63136,241534309,13.43,958366,34.25272
601799,星宇股份,119.58,-0.928,1.00559,347601270,20.952,3416154,34.227180000000004
600452,涪陵电力,10.25,-1.537,1.91484,302943649,39.423,1574955,34.21868
603486,科沃斯,55.68,-4.772,1.73553,557393068,17.961,3223441,34.15506
300777,中简科技,28.05,-2.401,3.16963,372405196,38.958,1233380,34.13626
601567,三星电气,13.96,-3.056,1.64822,325390628,15.511,1961672,34.12844
300699,光威复材,27.29,-1.195,1.35268,302233388,37.312,2268760,34.120360000000005
603766,隆鑫通用,12.31,-2.841,1.31074,330135565,15.388,2527910,34.09848
000559,万向钱潮,13.21,-1.418,1.65827,723394972,42.613,4379589,34.06254
002970,锐明技术,63.92,-2.872,3.80905,306174009,29.73,1167915,34.0021
002518,科士达,45.56,-1.832,2.23559,573051623,43.39,2652618,33.97518
300880,迦南智能,23.5,1.776,4.30493,194607724,56.873,458573,33.93786
002611,东方精工,17.02,-2.296,2.90211,497900757,27.902,2071821,33.916219999999996
601126,四方股份,67.07,-1.858,2.23432,1254568673,67.07,5587639,33.894639999999995
601222,林洋能源,6.06,0.165,1.68031,208452946,50.5,1236979,33.85562
002328,新朋股份,7.73,-3.496,7.15943,318136392,42.944,596578,33.83086
300677,英科医疗,46.25,-1.449,1.54882,337746387,29.272,3028234,33.750640000000004
000034,神州数码,22.15,-4.402,3.47373,660696589,28.725,2252078,33.741460000000004
301297,富乐德,42.97,-1.558,4.19927,665581175,68.206,3203383,33.724540000000005
603589,口子窖,19.95,0.453,1.14021,135785998,17.655,1193248,33.63942
002606,大连电瓷,13.24,-3.779,4.96287,277499068,27.02,581333,33.58874
300113,顺网科技,19.09,-3.293,4.20954,409410793,30.79,1286979,33.540079999999996
300986,志特新材,17.98,-1.154,3.49001,257721243,41.814,740729,33.51802
002452,长高电气,10.74,-1.196,3.55126,193524346,19.446,666237,33.514520000000005
000997,新 大 陆,17.33,-3.615,2.1705,379886123,17.237,1755699,33.495999999999995
300300,海峡创新,8.5,-2.635,5.64385,320397514,40.476,566820,33.3827
000528,柳 工,8.21,-3.638,2.11837,355456405,10.291,1672346,33.322739999999996
000513,丽珠集团,31.38,0.416,1.01593,180890083,13.824,2786253,33.27986
002085,万丰奥威,12.35,-4.338,3.10023,816903547,26.277,2622272,33.18646
002020,京新药业,12.3,0.244,1.22021,108243956,13.37,1059066,33.17242
603920,世运电路,53.25,-4.638,3.52585,1362758406,56.053,3837154,33.1377
603897,长城科技,36.24,-2.816,3.28688,249200185,23.686,748123,33.12576
300871,回盛生物,21.6,-1.46,3.73438,161191830,16.181,435854,33.08876
300409,道氏技术,19.71,-2.329,2.53115,349226940,29.019,1541813,33.0753
002734,利民股份,15.25,-0.457,2.20159,144975900,13.034,725655,33.03218
601921,浙版传媒,7.58,0.265,1.09467,186159930,13.101,1684444,32.98434
300925,法本信息,18.68,-0.797,5.18258,336499145,74.72,800828,32.97416
002396,星网锐捷,17.87,-4.896,3.82499,524900534,25.315,1359111,32.96198
600685,中船防务,25.12,-1.413,1.09433,224521043,35.217,3550728,32.94966
301110,青木科技,38.41,0.13,3.77555,130532055,28.886,497599,32.9411
603031,安孚科技,51.6,-4.267,5.3456,875784539,51.6,1929045,32.8902
002588,史丹利,8.56,0.0,1.41807,103668033,9.511,986020,32.83614
000729,燕京啤酒,11.46,-3.291,1.35086,390269444,19.228,3230046,32.828720000000004
002283,天润工业,9.13,-3.895,4.75036,438236858,27.667,1040324,32.81572
000537,绿发电力,8.54,-1.613,1.31198,230767853,21.897,1755583,32.78496
300019,硅宝科技,17.19,1.416,1.75565,109848591,24.263,675768,32.759299999999996
600490,鹏欣资源,6.64,1.22,2.01095,267371127,65.162,1469357,32.6819
301667,纳百川,74.22,0.243,8.47232,141733351,64.539,828812,32.67364
002091,江苏国泰,7.5,0.0,1.32384,157542321,9.494,1220792,32.64768
001365,天海电子,38.52,-3.796,9.47064,211476778,,2022300,32.55328
002847,盐津铺子,53.55,0.019,1.23081,159761035,19.263,1460360,32.51862
000967,盈峰环境,9.84,-2.381,2.32108,766735760,57.882,3305442,32.49916
300316,晶盛机电,48.23,-2.091,1.87659,1108692969,70.926,6315882,32.480180000000004
600570,恒生电子,21.02,-3.534,1.52732,611031217,32.338,3980448,32.45264
600163,中闽能源,5.68,1.248,1.85376,199304299,21.037,1080902,32.45152
002683,广东宏大,29.63,-1.561,1.05534,208213971,23.329,2251539,32.427679999999995
603893,瑞芯微,160.08,-2.146,1.91991,1294007269,64.548,6739282,32.40182
605277,新亚电子,20.58,-3.244,3.56418,234595644,30.265,666767,32.39636
601231,环旭电子,35.17,-4.221,2.51956,2126095683,41.376,8402483,32.37612
002048,宁波华翔,27.65,-3.118,3.36046,656825493,54.216,2250249,32.36692
600038,中直股份,27.25,-1.625,1.11161,202216739,34.272,2234209,32.34822
000923,河钢资源,13.92,-0.429,1.7541,153398282,16.018,908599,32.221199999999996
002993,奥海科技,64.82,-3.412,3.71773,585459285,42.091,1789291,32.19946
603082,北自科技,32.4,-3.772,9.25689,122562932,30.566,525617,32.19778
000591,太阳能,5.0,-2.344,2.10919,413445584,23.821,1952425,32.18638
603268,松发股份,144.9,-4.796,3.28199,1118770269,48.953,14066578,32.175979999999996
601112,振石股份,16.88,0.059,3.49149,103519665,33.76,2937738,32.159980000000004
603150,万朗磁塑,76.57,-1.543,3.3895,222012112,57.571,654543,32.15
600273,嘉化能源,6.94,-0.43,1.71543,154115852,9.378,910049,32.14086
001287,中电港,25.52,-1.581,3.44003,671284031,68.235,1939265,32.13706
000531,穗恒运Ａ,6.72,1.053,1.98804,120982220,22.974,699822,32.13508
605133,嵘泰股份,33.85,-1.168,2.80941,268011284,47.676,957174,32.11482
300224,正海磁材,12.28,-2.925,2.938,335534145,34.111,1142900,32.101
300930,屹通新材,33.31,-1.304,11.9971,186346718,59.482,333100,32.0938
300841,康华生物,45.35,0.912,2.13587,116766525,26.799,589309,32.00774
601339,百隆东方,7.2,0.0,1.00266,109224297,16.364,1079690,32.00532
002746,仙坛股份,5.42,-1.095,2.61458,100493838,19.357,466412,31.94416
002960,青鸟智控,8.84,-4.741,5.55154,478222086,24.16,931501,31.88008
000893,亚钾国际,45.1,-1.764,1.05836,388674994,24.633,4167471,31.82472
002507,涪陵榨菜,11.69,-0.085,1.03189,139391510,17.448,1348931,31.80878
003010,若羽臣,24.04,0.67,2.38621,130256529,38.159,747787,31.782420000000002
603257,中国瑞林,66.08,-0.781,7.04027,115552089,44.952,792960,31.73754
300457,赢合科技,22.86,-2.057,1.42237,208077313,27.214,1474880,31.673740000000002
002250,联化科技,14.03,1.227,1.46543,183640432,35.287,1262522,31.61186
603612,索通发展,19.19,-0.673,1.81429,173508266,12.709,955862,31.60958
300170,汉得信息,16.84,-2.49,4.48438,748436450,73.217,1752067,31.498759999999997
002443,金洲管道,11.25,0.0,3.21253,187249002,39.795,585602,31.425060000000002
603160,汇顶科技,57.11,-4.785,2.88936,777595973,31.379,2660679,31.42372
300115,长盈精密,29.25,-3.146,2.90771,1161055470,66.477,3981896,31.37742
300627,华测导航,30.15,-2.522,1.9647,387095760,34.184,2389449,31.363400000000002
603730,岱美股份,12.91,-0.539,1.46638,400665437,41.645,2773824,31.31576
002332,仙琚制药,8.5,-0.701,1.69727,142591586,18.889,840824,31.29154
300905,宝丽迪,57.26,-0.365,3.6611,291725275,67.365,1025044,31.2272
603358,华达科技,37.43,0.835,1.83604,316025108,68.055,1758248,31.17708
601963,重庆银行,11.78,-3.679,1.02009,246698071,7.699,4271135,31.00318
001215,千味央厨,41.75,-2.907,7.25127,294743066,63.258,405645,30.78154
603248,锡华科技,23.07,-0.859,6.67289,106516469,41.196,1061220,30.76878
300873,海晨股份,22.34,-1.759,3.01044,113840177,19.272,515153,30.74388
603613,国联股份,19.96,-4.36,1.89231,274670530,10.907,1438193,30.70462
002294,信立泰,31.14,-0.448,1.01732,352936443,53.69,3471539,30.69064
600509,天富能源,8.03,-1.23,2.17522,240915196,47.969,1103641,30.66044
301149,隆华新材,11.51,-0.346,3.3487,101059967,34.879,494930,30.659399999999998
301397,溯联股份,30.12,-1.311,4.7851,102433632,33.099,468857,30.6372
300496,中科创达,59.39,-4.808,5.02663,1110706296,60.652,2742138,30.629260000000002
603527,众源新材,13.4,-2.047,5.88141,251469733,67.0,424741,30.62182
002788,鹭燕医药,11.06,-1.776,2.90673,122553219,15.361,429700,30.48546
603162,海通发展,9.81,-2.291,3.66723,149606587,19.235,1347121,30.461460000000002
002158,汉钟精机,27.03,-2.489,1.46203,211628346,30.835,1445359,30.45706
000025,特 力Ａ,15.27,-2.366,3.75418,227747886,46.077,658226,30.410359999999997
000601,韶能股份,6.9,-2.542,6.50852,474388730,69.0,734397,30.39104
603713,密尔克卫,54.69,-1.103,1.83712,158803724,13.841,864800,30.36524
002940,昂利康,27.5,-4.348,6.70396,341923196,44.355,554753,30.36392
301419,阿莱德,38.61,-3.499,7.84282,301078407,72.849,579150,30.18864
001376,百通能源,11.65,-1.936,5.48211,137552947,26.477,536948,30.156219999999998
605580,恒盛能源,24.15,-2.778,4.24184,291503164,43.125,676200,30.14968
300003,乐普医疗,11.46,-2.551,1.39009,252688665,21.958,2112565,30.12718
002335,科华数据,35.37,-4.328,4.05184,954150489,42.614,2643378,30.11968
300130,新国都,21.45,-4.454,4.1986,393500427,25.843,1216857,30.035200000000003
002871,伟隆股份,21.0,-2.189,5.69487,178909079,35.593,528893,29.82274
002011,盾安环境,10.63,-0.932,1.25301,140547451,10.422,1142382,29.71002
300035,中科电气,16.31,-3.889,3.17842,306623049,23.786,1117931,29.68984
000922,佳电股份,12.03,0.585,1.43972,121274983,32.514,1003281,29.634439999999998
300801,泰和科技,26.03,1.799,4.60069,162405710,74.863,568573,29.59838
600873,梅花生物,8.73,-4.486,1.52534,379717520,7.462,2448103,29.59268
603757,大元泵业,46.69,-3.032,4.32984,379062213,54.929,870989,29.563679999999998
600285,XD羚锐制,20.65,-1.196,1.57343,185302636,15.41,1171093,29.55886
603950,长源东谷,59.13,-1.45,1.91776,368693505,49.275,1916585,29.48552
300413,芒果超媒,15.68,-2.91,1.59257,255790785,23.758,2933290,29.45514
002782,可立克,22.52,-3.637,2.64521,291764618,36.576,1116911,29.37942
301500,飞南资源,24.47,-0.407,5.27245,186611853,47.709,1375097,29.323900000000002
601330,绿色动力,8.15,-1.451,1.83275,149073827,18.523,1165927,29.3125
000738,航发控制,18.18,0.72,1.04276,247474274,72.72,2391005,29.24552
300146,汤臣倍健,9.63,0.313,1.63615,177785710,20.489,1629085,29.2113
002703,浙江世宝,15.32,-1.161,3.82016,345354974,69.827,1260273,29.15732
002961,瑞达期货,18.45,-1.125,1.23617,109855622,15.0,879942,29.09734
300099,尤洛卡,7.75,-0.386,2.58931,117755300,31.187,571381,29.02062
000902,新洋丰,12.13,-1.06,1.07147,148483274,9.477,1521992,28.96294
000062,深圳华强,29.99,-4.642,3.91667,1237159585,67.759,3136682,28.907339999999998
002797,第一创业,6.15,-3.302,1.89462,495173324,30.75,2584476,28.88324
300681,英搏尔,30.33,-3.653,4.85255,341907045,42.718,928266,28.7461
300415,伊之密,20.58,-1.2,1.17102,109377340,13.364,964301,28.74204
301557,常友科技,86.72,-4.42,14.0046,309495004,41.493,537933,28.730800000000002
301238,瑞泰新材,21.67,-0.23,2.18468,341207718,72.233,1589133,28.67936
600382,广东明珠,8.22,-0.844,3.06859,173800765,29.108,570803,28.60518
603919,金徽酒,18.15,0.166,1.55325,141399404,25.929,920677,28.6045
002957,科瑞技术,51.87,-3.065,3.89894,852599565,79.3,2178449,28.60288
601702,华峰铝业,16.82,-4.703,1.33191,227531915,14.017,1679528,28.55482
002838,道恩股份,32.67,0.0,1.77695,246375978,79.683,1562928,28.5539
300446,航天智造,15.51,-1.649,1.74804,101231080,14.882,1311231,28.54908
001332,锡装股份,46.09,-2.928,6.16221,192684201,22.374,712948,28.54042
600933,爱柯迪,14.4,-1.302,1.15598,162315635,12.203,1483393,28.40596
600216,浙江医药,11.74,-1.345,1.19635,134090494,12.901,1128963,28.3577
001389,广合科技,176.72,-2.58,3.03915,821781327,73.633,8351165,28.3383
300580,贝斯特,23.62,-2.638,3.12319,348959247,42.179,1186486,28.33238
600101,明星电力,9.09,-0.98,3.12907,156441374,27.046,498007,28.31814
301132,满坤科技,36.65,-1.053,5.729,197945577,45.247,542736,28.299
002448,中原内配,11.94,-1.89,1.98214,138148571,17.057,702561,28.29428
000551,创元科技,14.99,-0.663,2.63169,189676761,24.554,726615,28.27438
603344,星德胜,28.7,-3.756,7.25532,112381986,32.247,558304,28.24264
603305,旭升集团,13.39,-3.738,2.20749,344755104,35.237,1547494,28.20098
002410,广联达,8.85,-3.595,1.97601,275785913,35.874,1461971,28.16702
603693,江苏新能,14.18,0.283,1.15283,145024456,24.877,1264113,28.15466
300018,中元股份,11.44,-1.038,3.09879,128015206,39.448,559085,28.08358
600508,上海能源,12.79,1.75,1.40109,128952778,41.258,924356,28.05218
002438,江苏神通,14.9,-0.468,2.20922,154510287,26.498,756231,28.01444
002983,芯瑞达,24.87,-0.44,4.65495,147225430,44.411,556249,27.9899
300970,华绿生物,20.45,-1.683,4.00328,100386848,21.989,324517,27.95756
603638,艾迪精密,23.53,-1.589,1.34307,268260733,50.064,2004018,27.91914
600850,电科数字,18.26,-3.844,2.21294,276533346,38.018,1242043,27.89388
000533,顺钠股份,10.53,-1.589,3.82581,275471584,71.341,727429,27.88462
300357,我武生物,21.85,0.137,1.22993,129171438,30.03,1144031,27.87086
603085,天成自控,11.43,0.088,3.79293,170543388,51.955,453885,27.84986
002947,恒铭达,84.1,-2.662,2.88126,478403331,40.433,2154721,27.77652
301609,山大电力,37.3,-4.628,8.28424,114474700,37.677,607542,27.68448
301682,宏明电子,153.51,-4.11,19.4567,774360608,43.908,1865904,27.669999999999998
002284,亚太股份,10.4,-1.794,1.44756,110215187,15.758,768664,27.51312
920982,锦波生物,157.49,-0.361,1.78854,152817715,27.776,1812164,27.49408
301210,金杨精密,28.02,-0.884,7.57017,129153937,62.267,449609,27.48834
300722,新余国科,23.76,2.991,1.74282,112242965,79.2,657573,27.458640000000003
002270,华明装备,18.3,-3.785,1.89848,314085595,23.165,1640093,27.44196
603995,甬金股份,19.03,-2.159,1.95513,136136133,12.603,695771,27.43326
002708,光洋股份,13.79,-3.16,5.88392,423773186,75.52,775133,27.28784
300063,天龙集团,9.2,-2.748,5.2579,302269553,61.415,697845,27.2718
301408,华人健康,15.34,-1.73,3.72825,130389353,31.958,613615,27.2665
600360,华微电子,11.19,-4.766,5.76353,625422430,62.167,1074570,27.22906
300398,飞凯材料,42.89,-4.263,19.0709,4517078914,60.408,2431633,27.211
600906,财达证券,6.35,-4.94,3.43997,473047318,27.609,2060575,27.05994
301317,鑫磊股份,58.53,-1.911,3.88067,119009990,31.81,920033,27.02834
002810,山东赫达,22.13,1.05,1.90384,136282685,53.976,773263,26.95768
002739,儒意电影,8.19,-3.873,1.71749,297092671,33.69,1729547,26.81598
301275,汉朔科技,39.49,-0.378,1.44778,171998272,35.9,1668058,26.76156
300913,兆龙互连,52.83,-4.033,4.42946,605927978,71.392,1810913,26.75992
000719,中原传媒,12.32,-1.989,1.36054,110962942,9.194,1260587,26.754080000000002
000758,中色股份,6.33,-0.472,1.57419,197887151,26.508,1259948,26.73238
301329,信音电子,24.38,-3.369,14.0808,206720782,67.722,414948,26.7314
603725,天安新材,11.11,-2.885,5.16368,164444908,30.027,338697,26.67236
300219,鸿利智汇,8.43,-3.657,6.30808,375920445,60.214,596796,26.64516
000795,英洛华,9.14,-3.075,2.92726,298297585,40.123,1020253,26.62952
603806,福斯特,15.23,-3.912,1.65831,659572219,50.767,3973119,26.58062
002601,龙佰集团,14.41,-3.869,1.57127,452866343,27.712,3435701,26.535539999999997
920491,奥迪威,27.61,-0.683,4.27856,138645427,41.209,389696,26.508119999999998
603112,华翔股份,18.25,-2.25,1.6191,158040406,16.591,985430,26.4882
603060,国检集团,7.49,0.0,3.21084,189981362,50.438,602167,26.421680000000002
301345,涛涛车业,195.33,-0.747,1.82251,124894138,26.044,2130056,26.40402
300685,艾德生物,16.51,-3.053,2.77941,180476236,18.143,644064,26.399820000000002
000506,招金黄金,12.48,-2.118,3.84332,450160325,73.412,1159414,26.33264
300735,光弘科技,18.67,-2.507,1.90725,272139322,49.132,1510619,26.293499999999998
300200,高盟新材,9.51,-1.655,3.11176,126038993,38.04,409856,26.25852
300951,博硕科技,43.7,0.483,2.39896,156648475,50.814,740281,26.24692
603456,XD九洲药,12.18,-1.932,1.00262,108909675,14.854,1083345,26.20924
300596,利安隆,37.83,-2.6,1.9989,170371551,17.494,868651,26.1978
301162,国能日新,37.1,-1.487,2.81562,127481383,35.673,692566,26.17024
000581,威孚高科,17.49,-2.181,1.34174,187100574,15.9,1690908,26.14048
600268,国电南自,11.91,-0.418,1.17107,141391331,24.813,1209902,26.08814
600633,浙数文化,10.91,-4.214,1.86185,258618013,24.244,1383469,26.081699999999998
002938,鹏鼎控股,106.5,-4.106,1.69249,4215682771,66.149,24681765,26.06698
301479,弘景光电,61.74,-1.169,2.27803,100255022,27.198,768981,26.04906
002557,洽洽食品,21.45,-0.694,1.55063,168524481,34.156,1085060,26.01926
002380,科远智慧,36.11,-3.578,5.85929,302732484,62.259,866610,25.98458
002647,仁东控股,11.71,-4.951,2.91593,351686039,33.457,1323572,25.97886
